16_ShAG20030829T1-110	endī,” moni, “l'emle,” moni, “t'inemele,” moni, “tude piedit'egele!”	endī,” mon-i, “l'e-mle,” mon-i, “t'ine-mele,” mon-i, “tude piedit'e-gele!”	MED:LOC say-IND.INTR.3SG do.that-OF.3SG say-IND.INTR.3SG chop-OF.3SG say-IND.INTR.3SG 3SG:GEN finger-ACC	Эндии, — мони, — льэмлэ, — мони, — чинэмэлэ, — мони, — тудэ пиэдичэгэлэ!»	Он же это, отрубил свой мизинец!»	He cut his little finger off!”	ほら、彼は切り落としたぞ、自分の指を」	62(16.65)
16_ShAG20030829T1-111	pieter_berbekin tamungele, ēj taŋ t'ūl'd'ī_pulut mid'um.	pieter_berbekin tamun-gele, ēj taŋ t'ūl'd'ī_pulut mid'-u-m.	Pieter.Berbekin DST-ACC INTJ DST.ATTR ogre take-E-IND.TR.3SG	Пиэтэр Бэрбэкин тамунгэлэ, ээй, таӈ чуульдьии пулут мидьум.	Пиэтэр Бэрбэкин, нет, сказочный старик взял мизинец Пиэтэра Бэрбэкина.	Pieter Berbekin, no, the Ogre took Pieter Berbekin's little finger.	ピエテルベルベキンはそれを。 いや、その人喰い鬼は小指をつかんだ。	62(16.66)
16_ShAG20030829T1-112	legum.	leg-u-m.	eat-E-IND.TR.3SG	Лэгум.	И съел его.	And he ate it.	食べた。	62(16.66)
16_ShAG20030829T1-113	ē, d'e kebet'.	ē, d'e kebe-t'.	INTJ INTJ leave:PFV-IND.INTR.3SG	Ээ, дьэ кэбэч.	А Пиэтэр Бэрбэкин пошёл.	And Pieter Berbekin went away.	（ピエテル・ベルベキンは）去った。	62(16.67)
16_ShAG20030829T1-114	šewret'.	šewre-t'.	escape:PFV-IND.INTR.3SG	Шэурэч.	Убежал.	He escaped.	逃げた。	62(16.67)
16_ShAG20030829T1-115	moni:	mon-i:	say-IND.INTR.3SG	Мони:	Сказочный старик сказал:	The Ogre said,	人喰い鬼は言った：	62(16.68)
16_ShAG20030829T1-116	“metket kebejek,” moni.	“met-ket kebe-jek,” mon-i.	1SG-ABL leave-IND.INTR.2SG say-IND.INTR.3SG	«Мэткэт кэбэйэк, — мони.	«От меня убежал.	“You've escaped from me.	「わたしからは逃げた。	62(16.68)
16_ShAG20030829T1-117	“met pābāget el_kebetejek.	“met pābā-get el=kebe-tejek.	1SG elder.sister-ABL NEG=leave-FUT:IND.INTR.2SG	— Мэт паабаагэт эл кэбэтэйэк.	Но не убежишь от моей старшей сестры.	But you'll not escape from my elder sister.	（しかし）わたしの姉さんからは逃げられないだろうよ。	62(16.68)
16_ShAG20030829T1-118	bāba_jagā, tudeget el_kebetejek,” moni.	bāba_jagā, tude-get el=kebe-tejek,” mon-i.	ogress 3SG-ABL NEG=leave-FUT:IND.INTR.2SG say-IND.INTR.3SG	Бааба-Йагаа, тудэгэт эл кэбэтэйэк», — мони.	Баба-Яа, от неё не убежишь».	Baba-Yaga, you'll not escape from her.”	鬼婆、彼女からは逃げられないだろうよ」	62(16.68)
16_ShAG20030829T1-119	tāt qonut qonut qonut qonut, ē, qonut taŋ bāba_jagāge jaqaj.	tāt qon-u-t qon-u-t qon-u-t qon-u-t, ē, qon-u-t taŋ bāba_jagā-ge jaqa-j.	ANPH:ADV go-E-SS go-E-SS go-E-SS go-E-SS INTJ go-E-SS DST.ATTR ogress-LOC arrive-IND.INTR.3SG	Таат хонут хонут хонут хонут, ээ, хонут таӈ Бааба-Йагаагэ йахай.	И шёл, шёл, шёл, шёл, и пришёл к Бабе-Яге.	And he walked, walked, walked, and walked and came to Baba-Yaga.	ずっと行って、鬼婆のところに着いた。	62(16.69)
16_ShAG20030829T1-120	tuön t'ugelek chto_li?	tuön t'uge-lek chto_li?	PROX track-PRD perhaps(Rus.)	Туѳн чугэлэк что ли.	Дорога что ли?	Was there a road?	道があったのだろうか？	62(16.7)
16_ShAG20030829T1-121	qode qode tā qonnuŋi?	qode qode tā qon-nu-ŋi?	how how DST.LOC go-IPFV-PL:IND.INTR.3	Ходэ ходэ таа хоннуӈи?	Как ходили туда?	How did people go there?	どうやって行ったのだろうか？	62(16.7)
16_ShAG20030829T1-122	“ē,” bāba_jagā moni.	“ē,” bāba_jagā mon-i.	INTJ ogress say-IND.INTR.3SG	Ээ, Бааба-Йагаа мони:	«А-а, — сказала Баба-Яга.	“Eh,” Baba-Yaga said.	「ああ」鬼婆は言った。	62(16.71)
16_ShAG20030829T1-123	“d'e kiet'ek, pieter_berbekin.”	“d'e kie-t'ek, pieter_berbekin.”	INTJ come-IND.INTR.2SG Pieter.Berbekin	«Дьэ киэчэк, Пиэтэр Бэрбэкин».	— Это ты пришёл, Пиэтэр Бэрбэкин».	“Pieter Berbekin, it is you who has come?”	「来たな、ピエテル・ベルベキンよ」	62(16.71)
16_ShAG20030829T1-124	t'umu_kak_raz_znaet_chto_li?	t'umu_kak_raz_znaet_chto_li?	she.knows.everything.perhaps(Rus.)	Чуму как раз знает, что ли?	Всё как раз знает, что ли?	She knew everything, didn't she?	彼女は全部知っているんだろうか？	62(16.72)
16_ShAG20030829T1-125	d'e, bojt'e madāj tā.	d'e, bojt'e madā-j tā.	INTJ completely sit:INCH-IND.INTR.3SG DST.LOC	Дьэ бойчэ мадаай таа.	Пиэтэр Бэрбэкин начал там жить.	Pieter Berbekin started living there.	ピエテル・ベルベキンはそこで暮らし始めた。	62(16.73)
16_ShAG20030829T1-126	bāba_jagā keldele, keldele, promišl'ajt keltej.	bāba_jagā kel-dele, kel-dele, promišl'aj-t kel-tej.	ogress come-SS.SEQ come-SS.SEQ hunt-SS come-FUT:IND.INTR.3SG	Бааба-Йагаа кэлдэлэ, кэлдэлэ, промишльайт кэлтэй.	Баба-Яга ходила на охоту.	Baba-Yaga went to hunt.	鬼婆は狩りから帰ってきた。	62(16.74)
16_ShAG20030829T1-127	t'umu raznoe ket'ītemle.	t'umu raznoe ket'ī-temle.	all various(Rus.) bring-FUT:OF.3SG	Чуму разное кэчиитэмлэ.	Приносила всякое разное.	She brought back all sorts of things.	さまざまなものを運んできた。	62(16.74)
16_ShAG20030829T1-128	terikell'el.	terike-l-l'el-0.	old.woman-PROP-INFR(-IND.INTR.3SG)	Тэрикэлльэл.	Он же женился на ней.	He married her.	ああ妻にしたんだ。	62(16.75)
16_ShAG20030829T1-129	tabude modol'el.	tabud-e modo-l'el-0.	DST-INS sit-INFR(-IND.INTR.3SG)	Табудэ модольэл.	И с ней жил.	And he lived with her.	そうして暮らしていた。	62(16.75)
16_ShAG20030829T1-130	taŋ bāba_jagān'e modol'el.	taŋ bāba_jagā-n'e modo-l'el-0.	DST.ATTR ogress-COM sit-INFR(-IND.INTR.3SG)	Таӈ Бааба-Йагааньэ модольэл.	Он, оказывается, жил с этой Бабой-Ягой.	It turned out that he lived with Baba-Yaga.	その鬼婆と暮らしていたんだ。	62(16.75)
16_ShAG20030829T1-131	d'e tudel irkid'e t'uŋrele ewrešum, šewrejdin.	d'e tudel irkid'e t'uŋre-le ewreš-u-m, šewrej-din.	INTJ 3SG once thought-INS walk:CAUS-E-IND.TR.3SG escape:PFV-PURP	Дьэ тудэл иркидьэ чуӈрэлэ эурэшум шэурэйдин.	Однажды он задумал убежать от неё:	Once, he decided to run away from her:	彼はあるとき逃げようと考えた。	62(16.76)
16_ShAG20030829T1-132	“šewrejl tīt nado, taŋide qondin, pochta qontodin.”	“šewrej-l tīt nado, taŋide qon-din, pochta qonto-din.”	escape:PFV-AN PROX:ABL necessary(Rus.) DST.DIR go-PURP post(Rus.) go:CAUS-PURP	«Шэурэйл тиит надо, таӈидэ хондин, почта хонтодин».	«Мне нужно отсюда убежать, мне нужно туда, доставить почту».	“I must run away from here. I must get there, and I must deliver mail.”	ここから逃げなければならない、そこへ行かなければ、郵便物を運ばなければ。	63(16.76)
16_ShAG20030829T1-133	tāt šewret'.	tāt šewre-t'.	ANPH:ADV escape:PFV-IND.INTR.3SG	Таат шэурэч.	И он убежал.	And he ran away.	そして逃げた。	63(16.77)
16_ShAG20030829T1-134	tamun moni.	tamun mon-i.	DST say-IND.INTR.3SG	Тамун мони:	Сказала:	Baba-Yaga said,	（鬼婆は）言った：	63(16.78)
16_ShAG20030829T1-135	“qaŋide kebejk?” moni.	“qaŋide kebej-k?” mon-i.	where leave:PFV-INTERR.2SG  say-IND.INTR.3SG	«Хаӈидэ кэбэйк? — мони.	«Куда ты идёшь?	“Where are you going?	「どこへ行くんだ？	63(16.78)
16_ShAG20030829T1-136	“šewret'ek?	“šewre-t'ek?	escape:PFV-IND.INTR.2SG	— Шэурэчэк?	Убегаешь?	Are you escaping?	逃げるのかい？	63(16.78)
16_ShAG20030829T1-137	tet uö peššejmek?” moni.	tet uö peššej-mek?” mon-i.	2SG child throw:PFV-IND.TR.2SG  say-IND.INTR.3SG	Тэт уѳ пэшшэймэк?» — мони.	Оставляешь своего ребёнка?»	Did you leave your child?”	自分の子供を捨てたのかい？」	63(16.78)
16_ShAG20030829T1-138	tamun:	tamun:	DST	Тамун:	Она (сказала):	She said,	言った：	63(16.79)
16_ShAG20030829T1-139	“jolohude juödejk!”	“jolohude juödej-k!”	back see:DETR:PFV-IMP.2SG	«Йолоҕудэ йуѳдэйк».	«Посмотри назад!»	“Look back!”	「後ろを見ろ!」	63(16.79)
16_ShAG20030829T1-140	kintek monul titāt joŋro, juömek?	kin-tek mon-u-l titāt joŋro-0, juö-mek?	who-FOC say-E-SF ANPH:ADV forget(-IND.TR.1SG) see-IND.TR.2SG	Кинтэк монул титаат йоӈро, йуѳмэк?	— Кто это сказал, забыла, видишь?	I forgot who told so, do yo see?	誰がこう言ったのだろうか忘れてしまったよ。 ​分かるかい？	63(16.79)
16_ShAG20030829T1-141	ne_rasskazhu_khorosho.	ne_rasskazhu_khorosho.	I'll.not.tell.well(Rus.)	Не расскажу хорошо.	Не расскажу хорошо.	I can’t tell the story well.	ちゃんと話せないかもしれない。	63(16.79)
16_ShAG20030829T1-142	“migide juödejk!” moni.	“migide juödej-k!” mon-i.	PROX:DIR see:DETR:PFV-IMP.2SG  say-IND.INTR.3SG	«Мигидэ йуѳдэйк! — мони.	«Посмотри на меня!	“Look at me!	「こっちを見ろ。	63(16.8)
16_ShAG20030829T1-143	“mit uö qārtege.	“mit uö qārte-ge.	1PL child divide-IMP.1PL	— Мит уѳ хаартэгэ.	Давай разделим нашего ребёнка.	Let's divide our child.	わたしたちの子供を分け合おう。	63(16.8)
16_ShAG20030829T1-144	qārtege!”	qārte-ge!”	divide-IMP.1PL	Хаартэгэ!»	Давай разделим!»	Let's divide him!”	分け合おう！」	63(16.8)
16_ShAG20030829T1-145	tabude nojdeget mid'um.	tabud-e noj-de-get mid'-u-m.	DST-INS leg-POSS.3-ABL take-E-IND.TR.3SG	Табудэ нойдэгэт мидьум.	Она взяла его за ноги.	She grabbed his legs.	彼女は子供の足を持った。	63(16.81)
16_ShAG20030829T1-146	šašahadajm.	šašahadaj-m.	tear:CAUS:PFV-IND.TR.3SG	Шашаҕадайм.	И разорвала.	And she tore him.	引き裂いた。	63(16.81)
16_ShAG20030829T1-147	tamun tude uö legejm.	tamun tude uö legej-m.	DST 3SG:GEN child eat:PFV-IND.TR.3SG	Тамун тудэ уѳ лэгэйм.	Она съела своего ребёнка.	She ate her child.	自分の子供を食べてしまった。	63(16.82)
16_ShAG20030829T1-148	a pieter_berbekin chut'–chut' aŋd'e jahile juödet'.	a pieter_berbekin chut'–chut' aŋd'e jahil-e juöde-t'.	and(Rus.) Pieter.Berbekin a.little(Rus.) eye edge-INS see:DETR:PFV-IND.INTR.3SG	А Пиэтэр Бэрбэкин чуть-чуть аӈдьэ йаҕилэ йуѳдэч.	А Пиэтэр Бэрбэкин чуть-чуть посмотрел на это краем глаза.	And Pieter Berbekin looked at it just out of the corner of his eye.	ピエテル・ベルベキンはちらっと目の端で見た。	63(16.83)
16_ShAG20030829T1-149	tabude ajm.	tabud-e aj-m.	DST-INS shoot-IND.TR.3SG	Табудэ айм.	Она бросила ребёнка в него.	She threw the child at him.	鬼婆はそれを投げつけた。	63(16.84)
16_ShAG20030829T1-150	mond'āt el_l'ej, el_šari.	mond'āt el=l'e-j, el=šar-i.	almost NEG=do.that-IND.INTR.3SG NEG=catch.up-IND.INTR.3SG	Мондьаат эл льэй, эл шари.	Она вот-вот уже дошла до него.	She nearly caught up with him.	もう少しであれするところだった、追いつくところだった。	63(16.85)
16_ShAG20030829T1-151	“id'ī l'ek,” moni,	“id'ī l'e-k,” mon-i,	now do.that-IMP.2SG say-IND.INTR.3SG	Идьии льэк, — мони.	«Сейчас давай.	“Now, do this.	「ああしろ。 おまえは川に着くだろう。	63(16.86)
16_ShAG20030829T1-152	“unuŋge jaqatejek.	“unuŋ-ge jaqa-tejek.	river-LOC arrive-FUT:IND.INTR.2SG	— Унуӈгэ йахатэйэк.	Придёшь к реке.	You'll reach the river.	川に着くだろう。	63(16.86)
16_ShAG20030829T1-153	taŋ unuŋge jaqatejek.	taŋ unuŋ-ge jaqa-tejek.	DST.ATTR river-LOC arrive-FUT:IND.INTR.2SG	Таӈ унуӈгэ йахатэйэк.	Когда придёшь к реке,	You come to the river.	川に着くだろう。	63(16.87)
16_ShAG20030829T1-154	ugurt'erāk ohōtel,” moni, “ataqun ugurt'erāk.	ugurt'erā-k ohō-tel,” mon-i, “ataqun ugurt'erā-k.	poplar-FOC stand-FUT:SF say-IND.INTR.3SG two poplar-FOC	Угурчэраак оҕоотэл, — мони, — атахун угурчэраак.	увидишь — там растут два тополя.	You'll see two poplars growing there.	２本のハコヤナギが立っているだろう。	63(16.87)
16_ShAG20030829T1-155	tamun t'inejk.	tamun t'inej-k.	DST chop:PFV-IMP.2SG	Тамун чинэйк.	Сруби их.	Fell them.	それを切り倒せ。	63(16.88)
16_ShAG20030829T1-156	šepinkegi irkiet tiŋide ierejtej.	šepinke-gi irkie-t tiŋide ierej-tej.	sliver-POSS.3 be.one-SS PROX:DIR float:PFV-FUT:IND.INTR.3SG	Шэпинкэги иркиэт тиӈидэ иэрэйтэй.	Щепки от одного из них поплывут сюда.	Slivers of one of them will float here.	その木片は、片方はこちらへ流れ去るだろう。	63(16.89)
16_ShAG20030829T1-157	ledude ierejtej.	ledude ierej-tej.	down float:PFV-FUT:IND.INTR.3SG	Лэдудэ иэрэйтэй.	Поплывут вниз по течению.	It will float downstream.	下流へ流れ去るだろう。	63(16.89)
16_ShAG20030829T1-158	irkinl'egi unuŋge t'ande kebejtej.	irkinl'e-gi unuŋ-ge t'ande kebej-tej.	one:SUBST-POSS.3 river-LOC up leave:PFV-FUT:IND.INTR.3SG	Иркинльэги, унуӈгэ чандэ кэбэйтэй.	Щепки от другого тополя поплывут вверх.	Slivers of the other will float upstream.	もう一方は川を上流へ流れて行くだろう。	63(16.9)
16_ShAG20030829T1-159	taŋ unuŋge t'ande kebejlbenn'e kebejk,” moni.	taŋ unuŋ-ge t'ande kebej-l=ben-n'e kebej-k,” mon-i.	DST.ATTR river-LOC up leave:PFV-AN=NMLZ-COM leave:PFV-IMP.2SG say-IND.INTR.3SG	Таӈ унуӈгэ чандэ кэбэйл бэнньэ кэбэйк», — мони.	Плыви на лодке из того тополя, щепки от которого плывут вверх по течению».	Row a boat made from the poplar whose slivers float upstream.”	その川を上流へ流れて行く方で行け」	63(16.91)
16_ShAG20030829T1-160	ē, tīne pieter_berbekin qaŋit,...	ē, tīne pieter_berbekin qaŋi-t,...	INTJ PROX:TMP Pieter.Berbekin chase-SS	Ээ, тиинэ Пиэтэр Бэрбэкин хаӈит...	Э-э, когда она бежала за Пэтер Бэрбэкина ...	Eh, when she was running after him ...	ああ、さっきピエテル・ベルベキンを追いかけたとき、	63(16.92)
16_ShAG20030829T1-161	tamun_tak_rasskažyvali.	tamun_tak_rasskažyvali.	they.told.like.this(Rus.)	Тамун так рассказывали.	Так рассказывали:	It was told this way:	こんな風に語ったものだ。	63(16.92)
16_ShAG20030829T1-162	grud'_u_nee_tut_boltajutsja.	grud'_u_nee_tut_boltajutsja.	her.breasts.are.hanging.down.like.this(Rus.)	Грудь у неё тут болтаются.	Её груди вот так вот свисалию	Her breasts were hanging down.	彼女の乳房がこんな風にぶら下がっていた。	63(16.92)
16_ShAG20030829T1-163	tiŋide pejžīl'elum.	tiŋide pejžī-l'el-u-m.	PROX:DIR throw:ITER-INFR-E-IND.TR.3SG	Тиӈидэ пэйжиильэлум.	Она забрасывала их сюда.	She threw them back.	こっちに投げ出していた。	63(16.92)
16_ShAG20030829T1-164	tude jewlegielge titāt pejžīde, taŋide boltajutsja.	tude jewlegiel-ge titāt pejžī-de, taŋide boltajutsja.	3SG:GEN shoulder-LOC ANPH:ADV throw:ITER-SS.SIM DST.DIR they,were.hanging.down(Rus.)	Тудэ йэулэгиэлгэ титаат пэйжиидэ, таӈидэ болтаются.	И она забрасывала их вот так вот за спину.	She threw them on her back.	背中にこんな風に投げ出しながらと。	63(16.92)
16_ShAG20030829T1-165	d'e qoni.	d'e qon-i.	INTJ go-IND.INTR.3SG	Дьэ хони.	Он пошёл.	He went.	で、彼は行った。	63(16.93)
16_ShAG20030829T1-166	taŋ ugurt'erāpege jaqaj.	taŋ ugurt'erā-pe-ge jaqa-j.	DST.ATTR poplar-PL-LOC arrive-IND.INTR.3SG	Таӈ угурчэраапэгэ йахай.	Пришёл к тополям.	He came to the poplars.	そのハコヤナギのところに着いた。	63(16.93)
16_ShAG20030829T1-167	taŋ šepinkedejle t'inejm.	taŋ šepinke-de-jle t'inej-m.	DST.ATTR sliver-POSS.3-ACC chop:PFV-IND.TR.3SG	Таӈ шэпинкэдэйлэ чинэйм.	Вырубил щепки из одного из них.	He chopped the slivers of one of them.	切り倒すと木片ができた。	63(16.94)
16_ShAG20030829T1-168	ōžīŋin peššejm.	ōžī-ŋin peššej-m.	water-DAT throw:PFV-IND.TR.3SG	Оожииӈин пэшшэйм.	Бросил щепки в реку.	And he threw the slivers into the river.	それを水に投げ込んだ。	63(16.94)
16_ShAG20030829T1-169	ledude ieret'.	ledude iere-t'.	down float:PFV-IND.INTR.3SG	Лэдудэ иэрэч.	Эти щепки поплыли вниз по течению.	Those slivers floated downstream.	それは下流へ流れ去った。	63(16.95)
16_ShAG20030829T1-170	irkill'egele ataqlid'e t'inejm.	irkill'e-gele ataqlid'e t'inej-m.	one:SUBST-ACC twice chop:PFV-IND.TR.3SG	Иркилльэгэлэ атахлидьэ чинэйм.	Он вырубил (щепки) из второго тополя.	He chopped the slivers of the second poplar.	もう一方を２回めにに切り倒した。	63(16.96)
16_ShAG20030829T1-171	ōžīŋin peššejm.	ōžī-ŋin peššej-m.	water-DAT throw:PFV-IND.TR.3SG	Оожииӈин пэшшэйм.	Бросил в воду.	And he threw them into the river.	木片を水に投げ込んだ。	63(16.96)
16_ShAG20030829T1-172	ōžīge t'ande kebet'.	ōžī-ge t'ande kebe-t'.	water-LOC up leave:PFV-IND.INTR.3SG	Оожиигэ чандэ кэбэч.	Они поплыли вверх по течению.	They floated upstream.	川の上流へ流れて行った。	63(16.97)
16_ShAG20030829T1-173	tabudek anabuskāle āmele, taŋ t'ande kebejlbede.	tabud-ek anabuskā-le ā-mele, taŋ t'ande kebej-l=bed-e.	DST-FOC dugout.canoe-INS make-OF.3SG DST.ATTR up leave:PFV-AN=NMLZ-INS	Табудэк анабускаалэ аамэлэ, таӈ чандэ кэбэйл бэдэ.	Из него он сделал долблёную лодку, из тополя, щепки от которого поплыли вверх.	He made a dugout from the poplar whose slivers floated upstream.	それで丸木舟を作った、その上流へ流れて行った方で。	63(16.98)
16_ShAG20030829T1-174	d'e tabude anabuskāle ām.	d'e tabud-e anabuskā-le ā-m.	INTJ DST-INS dugout.canoe-INS make-IND.TR.3SG	Дьэ табудэ анабускаалэ аам.	Сделал из него долблёную лодку.	He made a dugout.	それで丸木舟を作った。	64(16.99)
16_ShAG20030829T1-175	d'e kebet'.	d'e kebe-t'.	INTJ leave:PFV-IND.INTR.3SG	Дьэ кэбэчю	И поплыл.	And he rowed out.	出発した。	64(16.99)
16_ShAG20030829T1-176	ōžīgen, ōžīge imādele taŋdiet kebet'.	ōžī-gen, ōžī-ge imā-dele taŋdiet kebe-t'.	water-PROL water-LOC sit.on:INCH-SS.SEQ then leave:PFV-IND.INTR.3SG	Оожиигэн, оожиигэ имаадэлэ таӈдиэт кэбэч.	Сел на лодку и поплыл по реке.	He got into the boat and rowed along the river.	川づたいに、丸木舟に乗って、ついに出発した。	64(16.99)
16_ShAG20030829T1-177	qonut qonut qonut qonut t'ugie qonut, d'e tamun peššejdele nojle kebet'.	qon-u-t qon-u-t qon-u-t qon-u-t t'ugie qon-u-t, d'e tamun peššej-dele nojl-e kebe-t'.	go-E-SS go-E-SS go-E-SS go-E-SS on.the.way go-E-SS INTJ DST throw:PFV-SS.SEQ leg-INS leave:PFV-IND.INTR.3SG	Хонут хонут хонут хонут чугиэ хонут, дьэ тамун пэшшэйдэлэ нойлэ кэбэч.	Плыл, плыл, плыл, плыл, по пути бросил лодку и пошёл пешком.	He rowed, rowed, rowed, and rowed; then, he left the boat and started walking.	ずっと行って、途中でそれを捨てて歩いて行った。	64(16.1)
16_ShAG20030829T1-178	tāt juödege irkin t'orqok nutnel.	tāt juö-dege irkin t'orqo-k nutne-l.	ANPH:ADV see-POSS.3:DS one plain-FOC be.situated-SF	Таат йуѳдэгэ иркин чорхок нутнэл.	Посмотрел, а там поле.	He looked over, and there was a field.	見ると、平原が広がっていた。	64(16.101)
16_ShAG20030829T1-179	t'orqoloq l'el.	t'orqo-loq l'e-l.	plain-FOC exist-SF	Чорхолох льэл.	Было поле.	There was a field.	平原があった。	64(16.101)
16_ShAG20030829T1-180	tā ataqun, ataqun l'ek, ataqun bogatyr'pek kimd'ille qodōŋil, ižilbe köwdet.	tā ataqun, ataqun l'e-k, ataqun bogatyr'-pe-k kimd'i-lle qodō-ŋil, ižilbe köwde-t.	DST.LOC two two that.one-FOC two hero(Rus.)-PL-FOC fight-SS.SEQ lie-PL:SF fatigue beat-SS	Таа атахун, атахун льэк, атахун богарырьпэк кимдьиллэ ходооӈил, ижилбэ кѳудэт.	Там были, это, два богатыря, они, сразившись между собой, лежали, отдыхая.	There were two Bogatyrs. They fought with each other; then, they lay down, having a rest.	そこに２人のあれが、２人の勇士が戦って、横たわっていた、休みながら。	64(16.102)
16_ShAG20030829T1-181	tāt irkill'e moni:	tāt irkill'e mon-i:	ANPH:ADV one:SUBST say-IND.INTR.3SG	Таат иркилльэ мони:	И один из них сказал:	One of them said,	すると一方が言った。	64(16.103)
16_ShAG20030829T1-182	“pieter_berbekin, tet metul qamiek!” moni.	“pieter_berbekin, tet met-ul qamie-k!” mon-i.	Pieter.Berbekin 2SG 1SG-ACC help-IMP.2SG  say-IND.INTR.3SG	«Пиэтэр Бэрбэкин, тэт мэтул хамиэк!» — мони.	«Пиэтэр Бэрбэкин, помоги мне!»	“Pieter Berbekin, help me!”	「ピエテル・ベルベキンよ、わたしを助けてくれ」	64(16.103)
16_ShAG20030829T1-183	a kenigil'e ert'ōdek, okazyvaetsja, kenigil'e.	a kenigil'e er-t'ōd-ek, okazyvaetsja, kenigil'e.	and(Rus.) other:SUBST be.bad-JPTCP:NMLZ-PRD it.turned.out(Rus.) other:SUBST	А кэнигильэ эрчоодэк, оказывается, кэнигильэ.	А второй, оказывается, был плохой.	And, it turned out, that the second Bogatyr was bad.	もう一方は悪いやつだったんだ、もう一方は。	64(16.104)
16_ShAG20030829T1-184	“metul qamiek,” moni.	“met-ul qamie-k,” mon-i.	1SG-ACC help-IMP.2SG say-IND.INTR.3SG	«Мэтул хамиэк, — мони.	«Помоги мне.	“Help me.	「わたしを助けてくれ。	64(16.105)
16_ShAG20030829T1-185	“ejtuön kudedeti, ataqlōt!	“ejtuön kudede-ti, ataqlō-t!	DST kill-FUT:IND.TR.1PL be.two-SS	Эйтуѳон кудэдэти, атахлоот!	Давай убьём вдвоём того богатыря!	Let the two of us together kill that Bogatyr!	あいつを殺そう、２人で！	64(16.105)
16_ShAG20030829T1-186	metke t'īle ulumuj,” moni.	met-ke t'īle ulumu-j,” mon-i.	1SG-LOC power run.out-IND.INTR.3SG say-IND.INTR.3SG	Мэткэ чиилэ улумуй, — мони.	У меня силы иссякли.	My strength has run out.	わたしは力が尽きてしまった。	64(16.106)
16_ShAG20030829T1-187	“metul met tetul qamiet.	“met-ul met tet-ul qamie-t.	1SG-ACC 1SG 2SG-ACC help-FUT:IND.TR.1SG	— Мэтул... мэт тэтул хамиэт.	Я тебе помогу.	I'll help you.	わたしはおまえを助けてやろう。	64(16.106)
16_ShAG20030829T1-188	kudedeti,” moni.	kudede-ti,” mon-i.	kill-FUT:IND.TR.1PL say-IND.INTR.3SG	Кудэдэти, — мони.	Давай убьём его.	Let's kill him.	（あいつを）殺そう。	64(16.106)
16_ShAG20030829T1-189	“metul qamiek.	“met-ul qamie-k.	1SG-ACC help-IMP.2SG	— Мэтул хамиэк.	Помоги мне.	Help me.	わたしを助けてくれ。	64(16.106)
16_ShAG20030829T1-190	met tetul tā joqtot tet gōratke, qaŋide qond'ok taŋide.	met tet-ul tā joqto-t tet gōrat-ke, qaŋide qon-d'ok taŋide.	1SG 2SG-ACC DST.LOC arrive:CAUS-FUT:IND.TR.1SG 2SG town(Rus.)-LOC where go-IND.INTR.2SG DST.DIR	Мэт тэтул таа йохтот тэт гододкэ, хаӈидэ хондьок таӈидэ.	Я тебя отвезу в твой город, туда, куда ты должен поехать.	I'll take you to the place where you must go.	わたしはおまえを送り届けよう、おまえの町へ、おまえが行こうとしているところへ。	64(16.106)
16_ShAG20030829T1-191	met modol miestege tā l'ej taŋ gōratte.”	met modo-l mieste-ge tā l'e-j taŋ gōrat=te.”	1SG sit-AN place-LOC DST.LOC exist-IND.INTR.3SG DST.ATTR town(Rus.)=EMPH	Мэт модол миэстэгэ таа льэй таӈ город тэ».	На том месте, где я живу, там есть этот город».	That town is in the place where I live.”	わたしの暮らすところにある、その町も」	64(16.107)
16_ShAG20030829T1-192	d'e tintaŋ bogatyr'gele ataqlōt kudediel'elŋā.	d'e tintaŋ bogatyr'-gele ataqlō-t kudedie-l'el-ŋā.	INTJ ANPH:ATTR hero(Rus.)-ACC be.two-SS kill-INFR-PL:IND.TR.3	Дьэ тинтаӈ богатырьгэлэ атахлоот кудэдиэльэлӈаа.	Они убили вдвоём того богатыря.	The two of them together killed that Bogatyr.	彼らはその勇士を２人で殺した。	64(16.108)
16_ShAG20030829T1-193	d'e tamun nigidet'.	d'e tamun nigide-t'.	INTJ DST shake.oneself:PFV-IND.INTR.3SG	Дьэ тамун нигидэч.	Этот богатырь встряхнулся.	The Bogatyr shook himself.	勇士は体を震わせた。	64(16.109)
16_ShAG20030829T1-194	pierīn'ejbenŋōt kudej.	pierī-n'e-j=ben-ŋōt kude-j.	wing-PROP-JPTCP=NMLZ-TRANS become-IND.INTR.3SG	Пиэрииньэй бэнӈоот кудэй.	Он обратился в существо с крыльями.	He turned into a creature with wings.	翼をもつものに変身した。	64(16.109)
16_ShAG20030829T1-195	tamun tude budie imdom.	tamun tude budie imdo-m.	DST 3SG:GEN on sit.on:CAUS-IND.TR.3SG	Тамун тудэ будиэ имдом.	Он посадил Пиэтэра Бэрбэкина себе на спину.	He seated Pieter Berbekin on his back.	自分の上にピエテル・ベルベキンを乗せた。	64(16.11)
16_ShAG20030829T1-196	tāt kebejŋi.	tāt kebej-ŋi.	ANPH:ADV leave:PFV-PL:IND.INTR.3	Таат кэбэйӈи.	И они полетели.	And they flew away.	そして彼らは出発した。	64(16.11)
